City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
395,Tshikapa,CD,-6.4167,20.8,70.16,88,100,1.48,light rain
396,Herat,AF,34.5,62.0,20.28,60,45,3.76,scattered clouds
397,Qaqortoq,GL,60.7167,-46.0333,15.15,95,100,9.35,snow
398,Saldanha,ZA,-33.0117,17.9442,66.25,86,15,11.56,few clouds
399,Roald,NO,62.5833,6.1333,38.75,100,75,1.14,broken clouds
400,Sitka,US,57.0531,-135.33,40.73,95,100,3.15,light rain
401,Shubarkuduk,KZ,49.1447,56.4872,1.53,81,0,6.04,clear sky
402,Wanaka,NZ,-44.7,169.15,75.11,40,0,5.01,clear sky
403,Margate,GB,51.3813,1.3862,37.11,89,20,11.16,few clouds
404,Sao Filipe,CV,14.8961,-24.4956,74.19,72,33,7.11,scattered clouds
405,Pitkyaranta,RU,61.5734,31.4792,31.69,98,100,17.85,light snow
406,Podor,MR,16.6527,-14.9587,75.15,38,0,4.61,clear sky
407,Veraval,IN,20.9,70.3667,59.31,42,2,10.69,clear sky
408,Prudnik,PL,50.3212,17.5746,40.6,79,100,5.88,overcast clouds
409,Codrington,AU,-38.2667,141.9667,64.67,46,0,6.62,clear sky
410,Price,US,39.5994,-110.8107,34.12,90,97,2.44,overcast clouds
411,Iseyin,NG,7.9667,3.6,79.03,23,27,0.72,scattered clouds
412,Adrar,MR,20.5022,-10.0711,65.23,19,5,11.01,clear sky
413,Nadym,RU,65.5333,72.5167,19.45,94,99,13.44,light snow
414,Imeni Poliny Osipenko,RU,52.4201,136.4853,-37.93,100,80,2.82,broken clouds
415,Mehamn,NO,71.0357,27.8492,24.71,76,90,10.31,overcast clouds
416,Preston,GB,53.7667,-2.7167,40.32,93,97,3.74,overcast clouds
417,Srednekolymsk,RU,67.45,153.6833,-44.91,99,71,6.02,broken clouds
418,Sayyan,YE,15.1718,44.3244,51.26,49,8,2.1,clear sky
419,Nanga Eboko,CM,4.6833,12.3667,68.61,37,41,1.25,scattered clouds
420,Brokopondo,SR,4.75,-55.1667,74.77,90,57,7.14,broken clouds
421,Tera,NE,14.0078,0.7531,70.18,17,34,9.6,scattered clouds
422,Biltine,TD,14.5333,20.9167,68.11,23,54,7.34,broken clouds
423,Filingue,NE,14.3521,3.3168,69.22,19,13,10.0,few clouds
424,Bilma,NE,18.6853,12.9164,60.62,28,42,10.51,scattered clouds
425,Auki,SB,-8.7676,160.7034,80.28,77,100,2.42,overcast clouds
426,Oranjemund,NA,-28.55,16.4333,62.49,93,91,5.64,overcast clouds
427,Poya,NC,-21.35,165.15,83.08,65,84,5.59,broken clouds
428,Taian,CN,36.1853,117.12,14.81,74,0,1.63,clear sky
429,Cap-Aux-Meules,CA,47.3821,-61.8597,32.05,93,100,27.63,light snow
430,Kutum,SD,14.2,24.6667,58.37,27,18,7.0,few clouds
431,Bose,IT,45.4612,8.0137,39.29,84,74,3.96,broken clouds
432,Pouembout,NC,-21.1333,164.9,82.72,66,87,4.76,overcast clouds
433,Beringovskiy,RU,63.05,179.3167,-6.25,93,100,17.9,overcast clouds
434,Saint-Andre-Les-Vergers,FR,48.2853,4.0521,44.64,81,100,17.27,overcast clouds
435,Morondava,MG,-20.2833,44.2833,77.67,84,35,8.34,light rain
436,Kailua,US,21.4022,-157.7394,80.02,78,98,1.99,light rain
437,Mandera,KE,3.9366,41.867,80.51,35,4,8.55,clear sky
438,Banda Aceh,ID,5.5577,95.3222,76.69,85,43,4.14,scattered clouds
439,Port Macquarie,AU,-31.4333,152.9167,78.89,61,22,5.23,few clouds
440,Tucumcari,US,35.1717,-103.725,54.95,41,93,24.45,overcast clouds
441,Vila Franca Do Campo,PT,37.7167,-25.4333,52.21,78,8,7.34,clear sky
442,Shaunavon,CA,49.6501,-108.4181,26.38,93,100,6.76,overcast clouds
443,Kindu,CD,-2.95,25.95,67.73,98,96,1.88,overcast clouds
444,Baduria,IN,22.7417,88.7858,64.33,68,1,6.51,clear sky
445,Tabuk,PH,17.4189,121.4443,70.07,89,92,4.52,overcast clouds
446,Jinchang,CN,38.4953,102.1739,8.1,55,98,5.17,overcast clouds
447,Salinopolis,BR,-0.6136,-47.3561,74.73,88,99,1.74,overcast clouds
448,Kassala,SD,15.451,36.4,73.47,66,1,9.8,clear sky
449,Hovd,MN,48.0056,91.6419,-1.12,69,99,0.56,overcast clouds
450,Cherskiy,RU,68.75,161.3,-41.8,100,42,4.14,scattered clouds
451,Uige,AO,-7.6087,15.0613,64.99,99,88,0.11,moderate rain
452,Sola,VU,-13.8833,167.55,81.27,89,75,2.3,broken clouds
453,Baft,IR,29.234,56.6057,37.94,76,18,6.35,few clouds
454,Umea,SE,63.8284,20.2597,35.53,93,100,18.41,light rain
455,Preobrazheniye,RU,42.9019,133.9064,7.66,46,0,8.12,clear sky
456,Naze,JP,28.3667,129.4833,58.12,80,98,21.45,overcast clouds
457,Yar-Sale,RU,66.8333,70.8333,14.9,95,100,7.09,overcast clouds
458,Hamilton,US,39.1834,-84.5333,39.04,49,70,1.99,broken clouds
459,Waddan,LY,29.1614,16.139,51.94,66,0,4.21,clear sky
460,Ialibu,PG,-6.2821,143.9935,60.19,93,100,1.57,overcast clouds
461,Warrnambool,AU,-38.3833,142.4833,61.32,61,0,5.44,clear sky
462,Okha,RU,53.5739,142.9478,-29.65,97,15,6.11,few clouds
463,Hobyo,SO,5.3505,48.5268,76.87,66,13,18.88,few clouds
464,Zyryanka,RU,65.75,150.85,-30.35,95,100,9.84,overcast clouds
465,Nome,US,64.5011,-165.4064,4.78,85,100,6.69,overcast clouds
466,Doha,QA,25.2867,51.5333,64.71,94,21,3.44,mist
467,Grindavik,IS,63.8424,-22.4338,19.87,68,0,8.05,clear sky
468,Launceston,AU,-41.45,147.1667,65.61,57,0,13.8,clear sky
469,Geilo,NO,60.5333,8.2076,25.47,88,99,8.68,overcast clouds
470,Chapais,CA,49.7834,-74.8492,11.98,88,16,5.17,few clouds
471,Asau,RO,46.4333,26.4,33.28,86,5,5.82,clear sky
472,Camargo,MX,27.6667,-105.1667,74.26,13,71,19.46,broken clouds
473,Glasgow,GB,55.8652,-4.2576,37.81,90,100,2.3,overcast clouds
474,Urengoy,RU,65.9667,78.3667,1.02,97,100,14.03,light snow
475,Jiangyou,CN,31.7667,104.7167,30.45,67,15,2.26,few clouds
476,Dhidhdhoo,MV,6.8833,73.1,79.32,68,17,5.95,few clouds
477,Dukat,RU,62.55,155.55,-28.68,96,100,3.78,overcast clouds
478,Ampanihy,MG,-24.7,44.75,74.57,71,0,8.14,clear sky
479,Perg,AT,48.25,14.6333,42.26,81,100,6.73,overcast clouds
480,Sobolevo,RU,54.4299,31.8996,26.38,95,100,17.69,overcast clouds
481,Ouadda,CF,8.0777,22.4007,70.79,27,31,6.33,scattered clouds
482,Axim,GH,4.8699,-2.2405,78.96,83,8,5.35,clear sky
483,Pareora,NZ,-44.4871,171.2132,67.95,67,0,7.61,clear sky
484,Egvekinot,RU,66.3167,-179.1667,-14.66,83,49,20.56,scattered clouds
485,Kruisfontein,ZA,-34.0033,24.7314,64.53,89,55,7.81,broken clouds
486,Mollendo,PE,-17.0231,-72.0147,71.92,77,12,7.29,few clouds
487,Buchanan,LR,5.8808,-10.0467,78.48,85,1,5.5,clear sky
488,Bereda,ES,43.2686,-7.5406,45.14,100,100,13.49,overcast clouds
489,Vidim,RU,56.4088,103.1106,3.2,94,100,7.52,overcast clouds
490,Zhengjiatun,CN,43.5064,123.5064,2.91,48,0,5.1,clear sky
491,San Jose De Ocoa,DO,18.55,-70.5,67.89,93,90,1.81,overcast clouds
492,Santa Cruz De La Palma,ES,28.6835,-17.7642,65.14,59,40,9.22,scattered clouds
493,Inuvik,CA,68.3499,-133.7218,-17.39,76,100,4.61,light snow
494,Camana,PE,-16.6228,-72.7111,73.08,76,17,6.62,few clouds
495,Wellington,NZ,-41.2866,174.7756,69.91,64,6,18.41,clear sky
496,Inverell,AU,-29.7833,151.1167,80.67,51,0,5.01,clear sky
497,Tingi,TZ,-11.3,35.0333,63.64,95,100,2.21,moderate rain
498,Sulangan,PH,11.1373,123.7228,79.95,81,100,3.04,overcast clouds
499,College,US,64.8569,-147.8028,0.63,95,100,1.72,overcast clouds
500,San Patricio,US,28.017,-97.5169,75.29,62,5,21.85,clear sky
501,Tombouctou,ML,20.0,-3.0,67.01,20,0,9.62,clear sky
502,Dickinson,US,29.4608,-95.0513,72.16,73,97,5.01,overcast clouds
503,Trincomalee,LK,8.5711,81.2335,76.66,80,56,7.9,broken clouds
504,Djibo,BF,14.1022,-1.6306,70.41,15,74,9.44,broken clouds
505,Carpinteria,US,34.3989,-119.5185,58.69,86,100,1.01,overcast clouds
506,Bambanglipuro,ID,-7.95,110.2833,76.08,89,94,6.15,light rain
507,Cuiluan,CN,47.72,128.648,-17.0,100,97,2.55,overcast clouds
508,Samarai,PG,-10.6167,150.6667,84.27,74,71,12.12,broken clouds
509,Westport,US,41.1415,-73.3579,39.09,50,77,8.99,broken clouds
510,Dwarka,IN,22.2394,68.9678,62.76,35,7,11.23,clear sky
511,Mongoumba,CF,3.6415,18.5936,74.01,39,93,1.61,overcast clouds
512,Bosaso,SO,11.2842,49.1816,73.56,76,57,5.32,broken clouds
513,Pombia,IT,45.653,8.6336,41.25,88,96,1.01,overcast clouds
514,Watsa,CD,3.0372,29.5355,70.34,42,60,1.43,broken clouds
515,Visby,SE,57.6409,18.296,42.06,87,100,31.07,overcast clouds
516,Nuuk,GL,64.1835,-51.7216,7.25,85,100,22.75,light snow
517,Aktash,RU,50.3,87.7333,-10.64,94,100,2.75,overcast clouds
518,Sechura,PE,-5.5569,-80.8222,76.69,59,80,14.16,broken clouds
519,Sur,OM,22.5667,59.5289,67.96,52,2,9.33,clear sky
520,Lorengau,PG,-2.0226,147.2712,81.86,79,92,5.1,overcast clouds
521,Mackay,AU,-21.15,149.2,77.68,93,100,21.36,light rain
522,Awjilah,LY,29.1081,21.2869,54.45,73,11,10.31,few clouds
523,Tarnogskiy Gorodok,RU,60.4997,43.5761,20.86,91,100,12.5,overcast clouds
524,Manbij,SY,36.5281,37.9549,46.92,81,100,8.59,light rain
525,Diffa,NE,13.3154,12.6113,65.21,24,18,9.75,few clouds
526,Soyo,AO,-6.1349,12.3689,79.09,82,99,4.07,overcast clouds
