City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Bairiki,KI,1.3292,172.9752,86.0,70,40,16.11,scattered clouds
348,Keti Bandar,PK,24.1447,67.4497,68.77,57,7,3.74,clear sky
349,Sitka,US,57.0531,-135.33,44.49,70,100,23.02,light rain
350,Adrar,MR,20.5022,-10.0711,63.79,22,0,10.96,clear sky
351,Ankang,CN,32.68,109.0172,37.78,86,59,2.21,broken clouds
352,Erenhot,CN,43.6475,111.9767,6.48,66,0,7.43,clear sky
353,Saint-Joseph,RE,-21.3667,55.6167,73.78,80,54,1.01,light rain
354,Wewak,PG,-3.5534,143.6268,82.49,73,100,2.73,overcast clouds
355,Kangaatsiaq,GL,68.3065,-53.4641,1.96,92,100,3.42,light snow
356,Biak,ID,-0.9131,122.8766,80.73,66,100,2.53,overcast clouds
357,Palmela,PT,38.569,-8.9013,54.84,100,20,3.44,few clouds
358,Ouidah,BJ,6.3631,2.0851,76.86,59,33,5.28,scattered clouds
359,Pevek,RU,69.7008,170.3133,-34.76,98,100,2.77,overcast clouds
360,Maragogi,BR,-9.0122,-35.2225,76.69,87,100,9.55,overcast clouds
361,Palmeira Das Missoes,BR,-27.8994,-53.3136,76.06,58,66,6.2,broken clouds
362,Sheltozero,RU,61.3667,35.3667,24.46,90,29,16.42,scattered clouds
363,Bolshaya Martynovka,RU,47.271,41.6679,47.05,80,94,22.37,overcast clouds
364,Tomatlan,MX,19.9333,-105.25,78.31,60,0,6.58,clear sky
365,Leirvik,NO,59.7798,5.5005,35.64,49,99,5.48,overcast clouds
366,Marrakesh,MA,31.6315,-8.0083,55.47,41,0,3.44,clear sky
367,Constitucion,CL,-35.3333,-72.4167,59.5,77,1,14.99,clear sky
368,Tsumeb,NA,-19.2333,17.7167,68.23,75,55,7.09,light rain
369,Baykit,RU,61.67,96.37,-4.45,99,100,1.99,overcast clouds
370,Marawi,PH,7.9986,124.2928,70.25,91,92,2.57,overcast clouds
371,Granby,CA,45.4001,-72.7324,35.53,93,100,5.75,overcast clouds
372,Khor,RU,47.8861,134.9464,-11.25,91,13,11.7,few clouds
373,Jizan,SA,17.3333,42.6667,77.94,74,33,1.48,scattered clouds
374,Lorengau,PG,-2.0226,147.2712,84.24,71,93,4.99,overcast clouds
375,Bagotville,AU,-28.9833,153.4167,80.64,70,40,9.8,scattered clouds
376,Arieseni,RO,46.4833,22.7667,42.8,77,17,2.13,few clouds
377,Hasaki,JP,35.7333,140.8333,41.29,49,11,13.47,few clouds
378,Kungurtug,RU,50.5994,97.5228,-12.17,98,92,1.41,overcast clouds
379,Wanning,CN,18.8003,110.3967,64.54,87,99,15.55,overcast clouds
380,Bastia,FR,42.6667,9.3333,57.29,85,100,3.44,overcast clouds
381,Colac,AU,-38.3333,143.5833,82.17,46,44,9.28,scattered clouds
382,Ardakan,IR,32.31,54.0175,39.16,48,3,5.23,clear sky
383,Rocha,UY,-34.4833,-54.3333,75.9,60,100,14.74,overcast clouds
384,Buraydah,SA,26.326,43.975,50.45,69,100,11.61,moderate rain
385,Bailen,ES,38.0964,-3.7779,60.13,48,100,2.15,overcast clouds
386,Lavrentiya,RU,65.5833,-171.0,-12.73,93,39,12.44,scattered clouds
387,Male,MV,4.1748,73.5089,78.75,78,20,8.05,few clouds
388,Rafai,CF,4.95,23.9167,70.34,43,7,2.55,clear sky
389,Mahon,ES,39.8885,4.2658,57.76,100,40,6.91,scattered clouds
390,Bowen,AU,-20.0167,148.2333,83.35,60,77,16.75,broken clouds
391,Dunedin,NZ,-45.8742,170.5036,59.81,95,5,15.79,clear sky
392,Vanavara,RU,60.34,102.2797,-32.87,100,49,2.55,scattered clouds
393,Lompoc,US,34.6391,-120.4579,55.78,83,100,17.27,haze
394,Tazovskiy,RU,67.4667,78.7,-8.66,99,100,4.52,overcast clouds
395,Lundin Links,GB,56.2124,-2.953,35.67,93,75,9.22,broken clouds
396,Drezdenko,PL,52.8383,15.8308,50.45,84,100,4.5,light rain
397,Salinopolis,BR,-0.6136,-47.3561,79.0,81,81,11.39,broken clouds
398,Onalaska,US,43.8844,-91.2351,33.85,85,0,0.0,clear sky
399,Henties Bay,NA,-22.116,14.2845,64.36,91,67,3.06,broken clouds
400,San Jose,US,37.3394,-121.895,61.25,47,20,13.8,few clouds
401,Breves,BR,-1.6822,-50.4803,74.01,96,69,4.56,broken clouds
402,Manado,ID,1.487,124.8455,86.77,74,20,1.14,few clouds
403,Ust-Kuyga,RU,70.0167,135.6,-25.11,98,100,4.54,overcast clouds
404,Tibati,CM,6.4667,12.6333,67.3,25,17,4.25,few clouds
405,Tautira,PF,-17.7333,-149.15,80.35,76,12,12.75,few clouds
406,Provideniya,RU,64.3833,-173.3,-0.94,77,9,12.95,clear sky
407,Jiazi,CN,22.8779,116.067,60.28,83,100,11.81,overcast clouds
408,Rawson,AR,-43.3002,-65.1023,72.52,31,1,6.98,clear sky
409,Manavalakurichi,IN,8.1333,77.3,74.21,78,99,9.22,overcast clouds
410,Emba,KZ,48.8264,58.1442,29.71,98,100,10.54,overcast clouds
411,Kinablangan,PH,7.6947,126.5503,77.04,89,100,7.14,overcast clouds
412,Labuhan,ID,-6.8844,112.2051,79.05,85,100,12.12,overcast clouds
413,Nemuro,JP,43.3236,145.575,20.86,65,89,23.0,overcast clouds
414,Varna,BG,43.2167,27.9167,47.88,93,6,0.0,clear sky
415,Dongsheng,CN,39.8161,109.9776,12.04,59,7,3.02,clear sky
416,Kailua,US,21.4022,-157.7394,83.89,73,36,1.99,scattered clouds
417,Mount Gambier,AU,-37.8333,140.7667,72.36,53,12,9.55,few clouds
418,Kavieng,PG,-2.5744,150.7967,84.27,67,78,2.98,broken clouds
419,Severo-Kurilsk,RU,50.6789,156.125,28.45,92,99,13.27,light snow
420,Mount Isa,AU,-20.7333,139.5,80.37,78,100,13.8,overcast clouds
421,Toamasina,MG,-18.1667,49.3833,73.4,94,40,1.14,scattered clouds
422,Trinidad,BO,-14.8333,-64.9,75.72,95,100,4.59,overcast clouds
423,Nioro,GM,13.35,-15.75,75.94,18,84,0.74,broken clouds
424,Sorong,ID,-0.8833,131.25,82.31,69,100,3.65,overcast clouds
425,Nantucket,US,41.2835,-70.0995,46.51,74,0,13.8,clear sky
426,Plettenberg Bay,ZA,-34.0527,23.3716,66.47,91,27,5.59,scattered clouds
427,Grakhovo,RU,56.0502,51.9676,31.42,98,100,17.52,light snow
428,Hualmay,PE,-11.0964,-77.6139,71.38,77,71,10.94,broken clouds
429,Kunzelsau,DE,49.2819,9.6889,54.32,71,75,3.44,broken clouds
430,Cedar City,US,37.6775,-113.0619,30.4,93,100,5.75,mist
431,Rodino,RU,52.5,80.25,7.95,97,91,6.96,overcast clouds
432,Gandiaye,SN,14.2333,-16.2667,75.31,14,31,10.04,scattered clouds
433,Pathein,MM,16.7833,94.7333,61.99,50,72,5.39,broken clouds
434,Louga,RU,58.7372,29.8453,27.57,88,43,10.18,scattered clouds
435,Bull Savanna,JM,17.8868,-77.5902,73.83,82,40,3.44,scattered clouds
436,Mao,ES,39.8885,4.2658,57.76,100,40,6.91,scattered clouds
437,Okha,RU,53.5739,142.9478,-18.04,89,56,14.27,broken clouds
438,Clarksburg,US,39.2807,-80.3445,57.65,78,100,10.36,overcast clouds
439,Klaksvik,FO,62.2266,-6.589,31.12,55,46,15.3,scattered clouds
440,Porto Novo,BJ,6.4965,2.6036,76.82,58,69,4.94,broken clouds
441,Bani,DO,18.2833,-70.3333,76.86,75,4,12.37,clear sky
442,Durban,ZA,-29.8579,31.0292,70.72,84,8,6.15,clear sky
443,Saint-Augustin,CA,51.226,-58.6502,21.4,88,100,10.29,overcast clouds
444,Cap Malheureux,MU,-19.9842,57.6142,72.46,80,35,4.23,scattered clouds
445,Nyagan,RU,62.1406,65.3936,-5.71,97,100,9.22,light snow
446,Tucuma,BR,-0.1833,-50.05,76.14,91,100,7.0,overcast clouds
447,Krasnogorsk,RU,55.8225,37.3181,39.25,93,100,8.95,snow
448,Ixtapa,MX,20.7,-105.2,76.23,78,0,12.66,clear sky
449,Hanzhong,CN,33.0728,107.0303,39.61,80,97,1.63,overcast clouds
450,Kroya,ID,-7.6331,109.2461,77.99,85,100,2.82,overcast clouds
451,Laguna,US,38.421,-121.4238,59.76,48,0,19.57,clear sky
452,Palana,RU,59.1167,159.9667,-1.5,81,22,9.73,few clouds
453,Linxia,CN,35.6003,103.2064,20.73,57,65,0.58,broken clouds
454,Truro,GB,50.2653,-5.0544,47.48,87,40,12.66,scattered clouds
455,Eirunepe,BR,-6.6603,-69.8736,70.59,99,100,1.57,overcast clouds
456,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,16.39,86,100,6.71,light shower snow
457,Chipinge,ZW,-20.1883,32.6236,59.77,93,79,2.51,broken clouds
458,Buta,CD,2.7858,24.73,76.23,43,76,1.12,broken clouds
459,Kuryk,KZ,43.2,51.65,43.45,81,91,8.97,overcast clouds
460,Sabha,LY,27.0377,14.4283,50.59,50,0,7.63,clear sky
461,Tolmin,SI,46.183,13.7332,52.9,98,97,3.15,overcast clouds
462,Cururupu,BR,-1.8283,-44.8683,74.5,95,62,2.91,broken clouds
463,Pokrovsk,UA,48.282,37.1758,42.57,88,81,13.82,broken clouds
464,Esil,KZ,51.9556,66.4042,22.06,95,97,12.24,overcast clouds
465,Sinnamary,GF,5.3833,-52.95,75.45,91,100,7.4,overcast clouds
466,Virginia Beach,US,36.8529,-75.978,56.03,92,0,0.0,clear sky
467,Alexandria,EG,31.2156,29.9553,61.0,78,31,8.08,light rain
468,Ambikapur,IN,23.1167,83.2,47.07,70,0,2.3,clear sky
469,Grand-Couronne,FR,49.3556,1.0065,56.44,85,100,17.27,overcast clouds
470,Pocone,BR,-16.2567,-56.6228,81.5,64,97,4.7,overcast clouds
471,Koulamoutou,GA,-1.1303,12.4736,72.07,93,95,2.48,overcast clouds
472,Saint George,US,37.1041,-113.5841,46.99,89,75,5.75,broken clouds
473,The Hammocks,US,25.6715,-80.4445,77.02,91,0,6.91,clear sky
474,Nuuk,GL,64.1835,-51.7216,5.13,79,98,7.92,overcast clouds
475,Bud,US,39.447,-86.1758,50.92,93,100,4.72,overcast clouds
476,Myaundzha,RU,63.0494,147.1858,-43.67,100,66,2.37,broken clouds
477,Usinsk,RU,65.9939,57.5281,3.33,96,100,11.07,light snow
478,Kendari,ID,-3.945,122.4989,78.85,84,100,2.82,overcast clouds
479,Joshimath,IN,30.5667,79.5667,36.99,29,8,7.25,clear sky
480,Pachino,IT,36.7186,15.0907,56.46,83,0,7.56,clear sky
481,Zhezkazgan,KZ,47.8043,67.7144,19.96,91,100,11.01,overcast clouds
482,Tahta,EG,26.7693,31.5021,54.07,63,0,7.36,clear sky
483,Gore,NZ,-46.1028,168.9436,75.09,47,28,1.45,scattered clouds
484,Christchurch,NZ,-43.5333,172.6333,72.41,49,20,18.41,few clouds
485,Ust-Barguzin,RU,53.45,108.9833,-15.39,98,83,5.53,broken clouds
486,Sao Borja,BR,-28.6606,-56.0044,72.95,91,77,19.51,moderate rain
487,Pierre,US,44.3683,-100.351,27.86,83,0,0.0,clear sky
488,Bocana De Paiwas,NI,12.7857,-85.1227,72.14,92,21,4.9,few clouds
489,Ancud,CL,-41.8697,-73.8203,54.95,72,60,8.57,broken clouds
490,Sur,OM,22.5667,59.5289,72.84,67,23,13.78,few clouds
491,Gao,ML,16.6362,1.637,60.62,18,3,12.21,clear sky
492,Tabuk,PH,17.4189,121.4443,72.66,94,98,1.61,overcast clouds
493,La Libertad,EC,-2.2333,-80.9,74.61,79,94,12.26,overcast clouds
494,Namibe,AO,-15.1961,12.1522,74.43,69,99,8.28,overcast clouds
495,Aksarka,RU,66.5606,67.7975,-31.85,100,98,3.56,overcast clouds
496,Khash,IR,28.2211,61.2158,39.9,49,1,4.16,clear sky
497,Quatre Cocos,MU,-20.2078,57.7625,72.09,75,9,2.66,clear sky
498,Anadyr,RU,64.75,177.4833,-31.07,98,77,8.63,broken clouds
499,Bathsheba,BB,13.2167,-59.5167,75.81,83,75,23.02,light rain
500,The Valley,AI,18.217,-63.0578,78.66,78,20,6.91,few clouds
501,Salta,AR,-24.7859,-65.4117,71.58,84,40,13.8,scattered clouds
502,Ugoofaaru,MV,5.6667,73.0,79.38,72,97,6.22,overcast clouds
503,Morro Bay,US,35.3658,-120.8499,59.38,84,0,8.99,clear sky
504,Plyussa,RU,58.4308,29.3654,27.82,83,6,9.86,clear sky
505,Bichura,RU,50.5881,107.6022,-15.59,100,62,1.86,broken clouds
506,Pemberton,CA,50.3164,-122.8027,35.29,95,100,1.07,overcast clouds
507,Lagunas,PE,-5.2269,-75.6753,74.34,82,99,3.53,overcast clouds
508,Magadi,IN,12.9667,77.2333,62.76,85,80,6.58,broken clouds
509,Shenzhen,CN,22.5455,114.0683,67.14,80,95,5.79,overcast clouds
510,Aguimes,ES,27.9054,-15.4461,61.66,82,0,5.75,clear sky
511,Leh,IN,34.1667,77.5833,0.91,58,0,2.73,clear sky
512,Sarh,TD,9.1429,18.3923,69.71,46,0,5.75,clear sky
513,Lufilufi,WS,-13.8745,-171.5986,87.58,75,100,3.31,overcast clouds
514,Spirit River,CA,55.7833,-118.8361,19.83,91,100,4.34,overcast clouds
515,Tura,IN,25.5198,90.2201,54.09,69,0,3.65,clear sky
516,Zhanjiang,CN,21.2815,110.3427,60.24,79,100,3.2,overcast clouds
517,Pokaran,IN,26.9167,71.9167,54.5,27,7,6.89,clear sky
518,Moose Factory,CA,51.2585,-80.6094,12.2,92,100,4.61,overcast clouds
519,Nabire,ID,-3.3667,135.4833,84.9,63,100,1.81,overcast clouds
520,Krizevci,HR,46.0219,16.5425,47.79,93,41,6.24,scattered clouds
521,Watertown,US,42.3709,-71.1828,45.0,67,20,8.05,few clouds
522,Vila Velha,BR,-20.3297,-40.2925,76.95,90,75,4.61,broken clouds
523,Arequipa,PE,-16.3989,-71.535,53.67,93,75,0.0,fog
524,Varzea Grande,BR,-15.6467,-56.1325,80.47,74,40,6.91,scattered clouds
525,Lanzhou,CN,36.0564,103.7922,25.66,39,45,0.94,scattered clouds
526,Inhambane,MZ,-23.865,35.3833,73.98,85,84,5.95,broken clouds
527,Puerto Penasco,MX,31.3167,-113.5333,62.46,54,61,20.71,broken clouds
528,Mareeba,AU,-17.0,145.4333,81.48,94,100,4.56,light rain
529,Tiarei,PF,-17.5333,-149.3333,86.02,77,29,9.28,scattered clouds
530,Boundiali,CI,9.5217,-6.4869,67.75,19,0,3.18,clear sky
531,Flinders,AU,-34.5833,150.8552,82.18,66,4,7.0,clear sky
532,Belozerskoye,RU,55.8214,65.5842,0.95,95,92,8.63,overcast clouds
533,Matara,LK,5.9485,80.5353,72.05,91,100,4.27,overcast clouds
534,Bestobe,KZ,52.4994,73.0975,2.26,96,100,6.38,overcast clouds
535,Koumac,NC,-20.5667,164.2833,80.87,67,18,8.66,few clouds
536,Camopi,GF,3.1655,-52.3158,72.1,99,100,2.1,overcast clouds
537,Chapais,CA,49.7834,-74.8492,17.38,98,84,0.85,broken clouds
538,Ginda,IN,30.6945,78.4932,37.0,19,0,7.2,clear sky
539,Mayumba,GA,-3.432,10.6554,75.61,90,100,2.33,moderate rain
540,Grindavik,IS,63.8424,-22.4338,30.67,93,75,25.32,snow
541,Cedral,MX,23.8,-100.7333,65.82,29,33,8.9,scattered clouds
542,Tocopilla,CL,-22.092,-70.1979,69.48,75,32,7.58,scattered clouds
543,Najran,SA,17.4924,44.1277,56.05,61,72,3.42,broken clouds
544,Mitsamiouli,KM,-11.3847,43.2844,79.93,77,99,5.28,overcast clouds
545,Opuwo,NA,-18.0607,13.84,70.79,70,96,2.51,light rain
546,Zamora,EC,-4.0692,-78.9567,68.52,97,100,3.13,moderate rain
547,Fomboni,KM,-12.28,43.7425,81.5,72,100,7.85,overcast clouds
548,Waipawa,NZ,-41.4122,175.5153,60.76,77,86,9.91,overcast clouds
549,Kuytun,RU,54.3419,101.5036,-22.79,99,77,3.29,broken clouds
550,Jinchang,CN,38.4953,102.1739,18.99,30,46,2.26,scattered clouds
551,Kidal,ML,18.4411,1.4078,58.73,20,0,10.98,clear sky
552,Coahuayana,MX,18.7333,-103.6833,73.65,77,0,3.0,clear sky
553,Obo,CF,5.3998,26.4869,71.92,39,4,5.08,clear sky
554,Krasnoselkup,RU,65.7,82.4667,-15.18,98,97,9.15,overcast clouds
555,Invermere,CA,50.5167,-116.0354,12.96,98,68,1.28,broken clouds
556,Tombouctou,ML,20.0,-3.0,61.34,16,0,10.78,clear sky
557,Nassogne,BE,50.1285,5.3427,55.36,79,100,13.49,light rain
558,Inirida,CO,3.8653,-67.9239,74.21,96,78,1.25,broken clouds
559,Krasnystaw,PL,50.9846,23.1742,46.6,90,100,9.84,overcast clouds
560,Tonekabon,IR,36.8163,50.8738,50.2,64,0,4.18,clear sky
561,Pacific Grove,US,36.6177,-121.9166,59.88,80,0,15.99,clear sky
562,Palu,ID,-0.8917,119.8707,85.87,56,100,1.97,overcast clouds
563,Gamba,GA,-2.65,10.0,75.65,87,100,4.47,moderate rain
564,Vanino,RU,49.0869,140.2543,-4.38,74,99,7.49,overcast clouds
565,Husavik,IS,66.0449,-17.3389,21.06,75,100,18.16,overcast clouds
566,Cornereva,RO,45.0667,22.4167,48.38,72,16,2.04,few clouds
567,Ikalamavony,MG,-21.15,46.5833,67.98,86,100,1.54,overcast clouds
568,Burnie,AU,-41.0667,145.9167,75.94,68,83,6.33,broken clouds
569,Sola,VU,-13.8833,167.55,83.07,84,100,9.22,light rain
570,Texarkana,US,33.4251,-94.0477,70.02,80,0,8.05,clear sky
571,Shimoda,JP,34.6667,138.95,50.36,61,74,7.16,broken clouds
572,Santander,ES,43.4647,-3.8044,53.58,94,75,8.01,light rain
573,Fairbanks,US,64.8378,-147.7164,15.76,86,100,3.44,overcast clouds
574,Nioaque,BR,-21.1353,-55.83,81.18,65,25,3.0,scattered clouds
575,Ruston,US,32.5232,-92.6379,66.58,100,100,8.05,overcast clouds
576,Iskateley,RU,67.6803,53.1512,1.56,95,100,19.42,light snow
577,Gasa,PS,31.5,34.4667,59.88,55,43,12.77,scattered clouds
578,Palmerston North,NZ,-40.35,175.6167,72.75,69,87,1.99,overcast clouds
579,Ketchikan,US,55.3422,-131.6461,46.87,57,100,20.71,overcast clouds
580,San Cristobal,VE,7.7669,-72.225,66.38,97,44,3.18,scattered clouds
581,Rafaela,AR,-31.2503,-61.4867,74.98,61,0,3.0,clear sky
582,Bac Lieu,VN,9.285,105.7244,74.03,75,100,3.36,overcast clouds
583,Bergneustadt,DE,51.0333,7.65,55.81,72,100,7.0,overcast clouds
584,Narsaq,GL,60.9167,-46.05,-0.18,66,0,7.25,clear sky
585,Acari,PE,-15.4311,-74.6158,72.48,80,100,3.02,overcast clouds
586,Twin Falls,US,42.3505,-114.6445,26.94,93,100,13.8,overcast clouds
587,Biltine,TD,14.5333,20.9167,63.34,33,0,16.49,clear sky
588,Luangwa,ZM,-15.6167,30.4167,69.78,95,91,1.92,overcast clouds
589,Magadan,RU,59.5667,150.8,13.53,76,100,21.65,overcast clouds
590,Wyndham,US,37.6985,-77.6125,53.11,82,0,3.0,clear sky
591,Malatya,TR,38.5,38.0,33.08,41,0,1.74,clear sky
592,Nueve De Julio,AR,-35.4444,-60.8831,63.97,89,0,15.01,clear sky
593,Iquitos,PE,-3.7481,-73.2472,78.84,83,20,2.3,few clouds
594,Mandalgovi,MN,45.7625,106.2708,-0.99,94,17,3.76,few clouds
595,Calbuco,CL,-41.768,-73.1273,58.21,72,34,10.65,scattered clouds
596,Tyulyachi,RU,55.8913,50.2399,32.54,98,100,15.59,snow
597,Araouane,ML,18.9048,-3.5265,62.65,16,0,8.48,clear sky
598,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,88.43,64,100,3.51,overcast clouds
599,Jurm,AF,36.8648,70.8342,19.08,49,0,3.98,clear sky
600,Rabo De Peixe,PT,37.8,-25.5833,56.71,58,40,14.97,scattered clouds
601,Kensington,AU,-33.9167,151.2167,86.02,59,20,11.5,few clouds
602,Erdemli,TR,36.605,34.3084,55.76,30,0,9.33,clear sky
603,Trincomalee,LK,8.5711,81.2335,78.01,69,94,14.23,overcast clouds
604,Yerofey Pavlovich,RU,53.9667,121.9667,-10.62,89,100,3.4,overcast clouds
605,Woodward,US,36.4337,-99.3904,49.23,61,0,5.75,clear sky
606,Zharkent,KZ,44.1628,80.0,13.21,79,39,4.32,scattered clouds
607,Nhulunbuy,AU,-12.2333,136.7667,77.61,83,75,12.66,light rain
608,Atar,MR,20.5169,-13.0499,70.54,21,0,9.15,clear sky
609,Midland,US,31.9974,-102.0779,70.47,34,0,3.44,clear sky
610,Cayenne,GF,4.9333,-52.3333,73.44,94,100,2.3,overcast clouds
611,Shingu,JP,33.7333,135.9833,49.82,48,13,7.14,few clouds
612,Lukovetskiy,RU,64.2956,41.9211,25.68,94,100,6.69,overcast clouds
613,Denpasar,ID,-8.65,115.2167,82.06,78,40,6.91,scattered clouds
614,Tulum,MX,20.2167,-87.4667,74.28,85,83,5.37,broken clouds
615,Ormara,PK,25.2088,64.6357,66.54,34,21,15.43,few clouds
616,Patan,NP,27.6667,85.3333,44.98,93,40,3.44,mist
617,Paine,CL,-33.8167,-70.75,78.3,36,0,0.25,clear sky
618,Luba,GQ,3.4568,8.5547,80.19,69,67,5.1,broken clouds
619,Gympie,AU,-26.1898,152.665,83.64,44,38,9.71,scattered clouds
620,Khovu-Aksy,RU,51.1333,93.6,-6.74,94,100,3.11,overcast clouds
621,Tual,ID,-5.6667,132.75,83.73,74,100,14.07,overcast clouds
622,Jensen Beach,US,27.2545,-80.2298,76.08,91,40,9.22,scattered clouds
623,Finnsnes,NO,69.2296,17.9811,29.75,99,100,13.47,light snow
624,Maputo,MZ,-25.9653,32.5892,67.68,88,20,5.75,few clouds
625,Mangochi,MW,-14.4782,35.2645,69.6,93,11,3.91,few clouds
626,Sattahip,TH,12.6664,100.9007,78.98,64,40,8.05,scattered clouds
627,Makato,PH,11.712,122.2922,78.12,89,100,8.46,overcast clouds
628,Srandakan,ID,-7.9386,110.2506,79.77,81,100,6.67,overcast clouds
629,Sorland,NO,67.667,12.6934,42.66,73,100,31.88,overcast clouds
630,Mackenzie,CA,55.2999,-123.1698,30.42,86,75,6.91,broken clouds
631,Micheweni,TZ,-4.9667,39.8333,79.7,74,6,7.81,clear sky
632,Xiangxiang,CN,27.7333,112.5333,42.98,81,100,8.93,overcast clouds
633,Molteno,ZA,-31.3968,26.3625,60.03,72,0,2.35,clear sky
634,Yuryev-Polskiy,RU,56.5,39.6833,33.93,99,100,15.86,light snow
635,Pizarro,CO,4.9533,-77.366,74.89,87,60,3.11,light rain
636,Gebze,TR,40.8028,29.4307,40.15,100,0,2.3,clear sky
637,Bonthe,SL,7.5264,-12.505,77.79,79,1,4.14,clear sky
638,Rimouski,CA,48.4488,-68.524,30.38,74,100,12.91,overcast clouds
639,Ishigaki,JP,24.3448,124.1572,64.53,88,75,18.41,light intensity shower rain
640,Roebourne,AU,-20.7833,117.1333,93.36,29,36,19.73,scattered clouds
641,Sistranda,NO,63.7256,8.834,26.56,62,99,9.75,overcast clouds
642,Yavatmal,IN,20.4,78.1333,58.59,57,0,5.86,clear sky
643,High Level,CA,58.5169,-117.136,-2.09,92,20,2.3,few clouds
644,San Luis,AR,-33.295,-66.3356,65.7,50,0,7.92,clear sky
645,Roanoke,US,37.271,-79.9414,56.88,84,93,3.2,overcast clouds
646,Sabzevar,IR,36.2126,57.6819,33.87,43,0,3.29,clear sky
647,Kavaratti,IN,10.5669,72.642,81.64,67,40,10.83,scattered clouds
648,Troitskoye,RU,52.9821,84.6757,12.15,98,99,5.23,overcast clouds
649,Contai,IN,21.7786,87.7536,63.68,63,0,6.49,clear sky
650,Hamina,FI,60.5697,27.1979,27.68,88,6,12.17,clear sky
651,Beasain,ES,43.0502,-2.2009,56.48,65,100,3.71,overcast clouds
652,Shediac,CA,46.2198,-64.5411,34.36,100,100,9.22,mist
653,Kibre Mengist,ET,5.8833,38.9833,52.9,95,18,3.0,few clouds
654,Waingapu,ID,-9.6567,120.2641,84.6,65,100,16.82,overcast clouds
655,Ust-Nera,RU,64.5667,143.2,-29.78,98,100,1.54,overcast clouds
656,Cooma,AU,-36.2333,149.1333,87.26,26,14,3.36,few clouds
657,Puerto Escondido,MX,15.85,-97.0667,78.08,80,8,5.12,clear sky
658,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,86.52,48,94,9.31,overcast clouds
659,Kahului,US,20.8947,-156.47,81.97,68,40,16.11,scattered clouds
660,Springdale,US,36.1867,-94.1288,59.13,73,0,3.44,clear sky
661,Dali,CN,25.7,100.1833,40.03,75,0,0.74,clear sky
662,Yuancheng,CN,36.652,107.7896,24.13,42,73,1.72,broken clouds
663,Pitimbu,BR,-7.4706,-34.8086,77.59,82,78,10.58,broken clouds
664,Naze,JP,28.3667,129.4833,58.12,58,7,9.01,clear sky
665,Saint-Pierre,RE,-21.3393,55.4781,74.88,69,0,5.75,clear sky
666,Nizhnevartovsk,RU,60.9344,76.5531,-25.58,75,75,4.47,broken clouds
667,San Felipe,VE,10.3399,-68.7425,69.24,98,51,3.33,broken clouds
668,Basco,PH,20.4487,121.9702,76.73,82,100,24.18,overcast clouds
669,Kathu,TH,7.9178,98.3332,80.69,99,83,11.65,broken clouds
670,Fonte Boa,BR,-2.4959,-66.2662,71.13,97,97,1.9,overcast clouds
671,Altay,CN,47.8667,88.1167,16.0,97,100,1.14,snow
672,Vestmanna,FO,62.1564,-7.1664,29.32,64,40,1.14,scattered clouds
673,Sabang,ID,5.8933,95.3214,80.47,69,25,14.2,scattered clouds
674,Flin Flon,CA,54.7682,-101.865,10.24,85,100,4.61,overcast clouds
675,Yarkovo,RU,57.4028,67.0786,-1.89,96,96,7.81,overcast clouds
676,Pisco,PE,-13.7,-76.2167,72.01,68,0,8.05,clear sky
677,Fort Nelson,CA,58.8053,-122.7002,-2.61,78,75,6.91,broken clouds
678,Morrope,PE,-6.5417,-80.0111,69.91,75,51,12.71,broken clouds
679,Ostrovnoy,RU,68.0531,39.5131,23.49,93,100,12.8,light snow
680,Taman,RU,45.2117,36.7161,50.25,86,55,16.91,broken clouds
681,Pojuca,BR,-12.4231,-38.326,71.02,98,61,3.58,broken clouds
682,Hagdan,PH,11.3333,123.9,78.93,85,100,10.65,light rain
683,Joetsu,JP,37.1483,138.2364,39.11,70,100,17.49,overcast clouds
684,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.67,99,100,1.14,overcast clouds
